occ_code,occ_title,major_code,automation_prob,score_source,education_req,emp_cagr,emp_trend_risk,ai_exposure_score,ai_exposure_raw,wage_cagr,real_wage_growth,wage_stagnation_risk,risk_index
19-3094,Political Scientists,19,0.039,actual,Master's degree,-0.0030566605083117704,0.5181058495821727,0.8466666666666667,4.386666666666667,0.0307305480427138,-0.004269451957286202,0.6596638655462185,0.429837416415034
19-3099,"Social Scientists and Related Workers, All Other",19,0.04,actual,Bachelor's degree,0.006196197441531881,0.4178272980501393,0.8041666666666665,4.216666666666666,0.0330812135693308,-0.0019187864306692004,0.572829131652661,0.38653149602459363
19-4012,Agricultural Technicians,19,0.061,imputed,,,0.5,0.6591666666666667,3.6366666666666667,,,0.5,0.3641916666666667
19-4012,Agricultural Technicians,19,0.061,imputed,,,0.5,0.6991666666666666,3.7966666666666664,,,0.5,0.37419166666666664
19-4013,Food Science Technicians,19,0.061,imputed,,,0.5,0.6525,3.61,,,0.5,0.36252500000000004
19-4021,Biological Technicians,19,0.3,actual,Bachelor's degree,-0.015110485447659583,0.658774373259053,0.8916666666666668,4.566666666666667,0.03556553530494666,0.0005655353049466572,0.4775910364145658,0.5463101967806622
19-4031,Chemical Technicians,19,0.57,actual,Associate's degree,-0.01833971184125527,0.6935933147632312,0.8183333333333334,4.273333333333333,0.03081408089955162,-0.004185919100448382,0.6568627450980392,0.6698314080506854
19-4042,"Environmental Science and Protection Technicians, Including Health",19,0.061,imputed,,,0.5,0.7275,3.91,,,0.5,0.38127500000000003
19-4043,"Geological Technicians, Except Hydrologic Technicians",19,0.061,imputed,,,0.5,0.7225,3.89,,,0.5,0.380025
19-4044,Hydrologic Technicians,19,0.061,imputed,,,0.5,0.5,,,,0.5,0.3244
19-4051,Nuclear Technicians,19,0.85,actual,Associate's degree,-0.015740928484470396,0.6671309192200556,0.7549999999999999,4.02,0.04515340377722277,0.010153403777222764,0.18907563025210083,0.6905375283818264
19-4051,Nuclear Technicians,19,0.85,actual,Associate's degree,-0.015740928484470396,0.6671309192200556,0.7825,4.13,0.04515340377722277,0.010153403777222764,0.18907563025210083,0.6974125283818263
19-4061,Social Science Research Assistants,19,0.65,actual,Bachelor's degree,-0.017010966496978197,0.6768802228412256,0.8691666666666666,4.476666666666667,0.039530738110435726,0.0045307381104357225,0.33333333333333337,0.6626677112349119
19-4071,Forest and Conservation Technicians,19,0.061,imputed,,,0.5,0.6508333333333334,3.6033333333333335,,,0.5,0.36210833333333337
19-4092,Forensic Science Technicians,19,0.0095,actual,Bachelor's degree,0.026051113391480474,0.20194986072423393,0.7466666666666667,3.986666666666667,0.03443234996952871,-0.000567650030471295,0.5266106442577031,0.30984823545016893
19-4099,"Life, Physical, and Social Science Technicians, All Other",19,0.61,actual,Associate's degree,0.018029455461701538,0.275766016713092,0.7850000000000001,4.140000000000001,0.03262503960200758,-0.002374960397992426,0.5966386554621849,0.5848990016619462
19-4099,"Life, Physical, and Social Science Technicians, All Other",19,0.61,actual,Associate's degree,0.018029455461701538,0.275766016713092,0.7491666666666666,3.9966666666666666,0.03262503960200758,-0.002374960397992426,0.5966386554621849,0.5759406683286128
19-5011,Occupational Health and Safety Specialists,19,0.061,imputed,,,0.5,0.8216666666666665,4.286666666666666,,,0.5,0.40481666666666666
19-5012,Occupational Health and Safety Technicians,19,0.061,imputed,,,0.5,0.7583333333333333,4.033333333333333,,,0.5,0.38898333333333335
21-1012,"Educational, Guidance, and Career Counselors and Advisors",21,0.0085,actual,Master's degree,0.030932178496187346,0.17270194986072418,0.7708333333333333,4.083333333333333,0.024833375105885347,-0.010166624894114656,0.8389355742296919,0.3564890594399319
21-1013,Marriage and Family Therapists,21,0.014,actual,Master's degree,0.04660010235084444,0.08495821727019504,0.6416666666666666,3.5666666666666664,0.05150057378660167,0.016500573786601663,0.0798319327731093,0.19498310003667205
21-1015,Rehabilitation Counselors,21,0.0094,actual,Master's degree,-0.01705057505849228,0.6796657381615598,0.6908333333333333,3.763333333333333,0.037937389854818315,0.002937389854818312,0.38655462184873945,0.3703846742429563
21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",21,0.014,imputed,,0.09079654310905716,0.00835654596100277,0.5,,0.043222536220272056,0.008222536220272053,0.22969187675070024,0.16672509070480557
21-1019,"Counselors, All Other",21,0.014,imputed,,0.010689731869003127,0.36768802228412256,0.5,,0.028731810289610804,-0.006268189710389199,0.7268907563025211,0.31317121790220265
21-1021,"Child, Family, and School Social Workers",21,0.028,actual,Bachelor's degree,0.02954398713811801,0.17827298050139273,0.6725,3.69,0.03660721883563478,0.0016072188356347772,0.4327731092436975,0.27989556248683317
21-1022,Healthcare Social Workers,21,0.0035,actual,Master's degree,0.01574809250455811,0.3036211699164345,0.605,3.42,0.02975279622555349,-0.005247203774446513,0.696078431372549,0.31778599868916924
21-1023,Mental Health and Substance Abuse Social Workers,21,0.0031,actual,Bachelor's degree,0.01858263892358969,0.2674094707520891,0.7625,4.05,0.04608065497804015,0.011080654978040144,0.1610644257703081,0.269506558015964
21-1029,"Social Workers, All Other",21,0.014,imputed,,0.013125691565765374,0.3398328690807799,0.5,,0.027782523653614888,-0.0072174763463851155,0.7549019607843137,0.31180186793380305
21-1091,Health Education Specialists,21,0.045,actual,Bachelor's degree,0.016004586788738173,0.2994428969359332,0.7725,4.09,0.02981083956560049,-0.005189160434399515,0.6946778711484594,0.3752152600594555
21-1092,Probation Officers and Correctional Treatment Specialists,21,0.25,actual,Bachelor's degree,0.002795775784822263,0.45821727019498604,0.7166666666666667,3.8666666666666667,0.031672205934139885,-0.003327794065860118,0.6246498599439776,0.4645075996972605
21-1093,Social and Human Service Assistants,21,0.13,actual,High school diploma or equivalent,0.01581988312547722,0.3008356545961003,0.6358333333333333,3.543333333333333,0.04169378597079354,0.0066937859707935365,0.273109243697479,0.3120918508071752
21-1094,Community Health Workers,21,0.014,imputed,,0.013514071116791149,0.33147632311977715,0.7458333333333332,3.983333333333333,0.03728688197720298,0.002286881977202976,0.4103641456582633,0.31990821980602824
21-1099,"Community and Social Service Specialists, All Other",21,0.014,imputed,,0.013363855385975842,0.33426183844011137,0.5,,0.037509218998959204,0.0025092189989592006,0.39915966386554624,0.2573263172678542
21-2011,Clergy,21,0.0081,actual,Bachelor's degree,0.016638748433964512,0.2896935933147632,0.4066666666666666,2.6266666666666665,0.03293829539920545,-0.0020617046007945505,0.5812324929971988,0.2500302592791991
21-2021,"Directors, Religious Activities and Education",21,0.025,actual,Bachelor's degree,0.0030011517991617165,0.4526462395543176,0.54,3.16,0.040665666992749205,0.005665666992749202,0.3025210084033614,0.28090739917136776
21-2099,"Religious Workers, All Other",21,0.014,imputed,,0.09294417199307858,0.0069637883008356605,0.5,,0.05985901599745991,0.024859015997459905,0.025210084033613467,0.13577427026520916
23-1011,Lawyers,23,0.035,actual,Doctoral or professional degree,0.02316413499600878,0.2214484679665738,0.7308333333333333,3.9233333333333333,0.0368745803810282,0.0018745803810281958,0.4243697478991597,0.30465348911152207
23-1012,Judicial Law Clerks,23,0.41,actual,Doctoral or professional degree,-0.029168433052493725,0.7743732590529248,0.69,3.76,0.02944311242852704,-0.005556887571472963,0.707282913165266,0.5974670887853749
23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",23,0.64,actual,Doctoral or professional degree,0.019704540552892613,0.2562674094707521,0.7283333333333334,3.9133333333333336,0.0317809890718872,-0.003219010928112803,0.6204481792717087,0.5824040421182402
23-1022,"Arbitrators, Mediators, and Conciliators",23,0.06,actual,Bachelor's degree,0.057191291977616965,0.04456824512534818,0.73,3.92,0.03248845316984483,-0.0025115468301551702,0.6036414565826331,0.3059598675124646
23-1023,"Judges, Magistrate Judges, and Magistrates",23,0.4,actual,Doctoral or professional degree,-0.024174785642771424,0.733983286908078,0.7441666666666666,3.9766666666666666,0.024841782882429886,-0.010158217117570117,0.8375350140056023,0.6184685761491227
23-2011,Paralegals and Legal Assistants,23,0.94,actual,Associate's degree,0.034455364349229134,0.1406685236768802,0.7341666666666667,3.936666666666667,0.03576760823550118,0.0007676082355011771,0.4677871148459384,0.6578434386289335
23-2093,"Title Examiners, Abstractors, and Searchers",23,0.99,actual,High school diploma or equivalent,-0.01016050914523281,0.596100278551532,0.8566666666666667,4.426666666666667,0.028030621817136003,-0.006969378182864,0.7436974789915967,0.8409413442257128
23-2099,"Legal Support Workers, All Other",23,0.41,imputed,,0.011544084398538601,0.3607242339832869,0.5,,0.03302604160870648,-0.0019739583912935232,0.5784313725490196,0.44790955267901034
25-1011,"Business Teachers, Postsecondary",25,0.13,imputed,,-0.003565671818093641,0.5236768802228412,0.5891666666666667,3.356666666666667,0.015050220421843008,-0.019949779578156995,0.953781512605042,0.4470942696019912
25-1021,"Computer Science Teachers, Postsecondary",25,0.13,imputed,,0.012923544576733281,0.34401114206128136,0.7608333333333335,4.043333333333334,0.01178199159183202,-0.023218008408167984,0.9677871148459384,0.45617862897248035
25-1022,"Mathematical Science Teachers, Postsecondary",25,0.13,imputed,,-0.010291441072079244,0.6002785515320335,0.6058333333333333,3.4233333333333333,0.007077679275362847,-0.027922320724637156,0.9873949579831933,0.47162328733721903
25-1031,"Architecture Teachers, Postsecondary",25,0.13,imputed,,0.016216029327250192,0.29805013927576607,0.695,3.78,0.002753175237327321,-0.03224682476267268,0.9915966386554622,0.4340995236534726
25-1032,"Engineering Teachers, Postsecondary",25,0.13,imputed,,0.010117433141000554,0.3746518105849582,0.7716666666666667,4.086666666666667,0.013096280807036953,-0.02190371919296305,0.9621848739495799,0.4641747598760953
25-1041,"Agricultural Sciences Teachers, Postsecondary",25,0.13,imputed,,-0.02708024243164986,0.754874651810585,0.7374999999999999,3.9499999999999997,0.016682322214511158,-0.018317677785488845,0.9453781512605042,0.5291566530511926
25-1042,"Biological Science Teachers, Postsecondary",25,0.13,imputed,,-0.004418072511344517,0.532033426183844,0.8458333333333334,4.383333333333334,0.007882962219623035,-0.027117037780376968,0.9831932773109243,0.5173440101667408
25-1043,"Forestry and Conservation Science Teachers, Postsecondary",25,0.13,imputed,,-0.043160633966740636,0.8523676880222841,0.8241666666666667,4.296666666666667,0.014623874197507991,-0.020376125802492012,0.957983193277311,0.5722126832627201
25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",25,0.13,imputed,,-0.015194389128358465,0.6601671309192201,0.7425,3.97,0.0187258546073108,-0.016274145392689204,0.9285714285714286,0.5089441404695583
25-1052,"Chemistry Teachers, Postsecondary",25,0.13,imputed,,-0.009562032535586629,0.5863509749303621,0.7091666666666668,3.8366666666666673,0.01878342563736668,-0.016216574362633324,0.927170868347339,0.48563749190484
25-1053,"Environmental Science Teachers, Postsecondary",25,0.13,imputed,,0.014708530194481595,0.3161559888579387,0.7141666666666667,3.856666666666667,0.018185453248863448,-0.016814546751136555,0.9369747899159664,0.4343190829256494
25-1054,"Physics Teachers, Postsecondary",25,0.13,imputed,,-0.00679603604876533,0.5598885793871866,0.7991666666666666,4.196666666666666,0.010181602760614972,-0.02481839723938503,0.9733893557422969,0.5097777859054484
25-1061,"Anthropology and Archeology Teachers, Postsecondary",25,0.13,imputed,,-0.016566174855553673,0.6740947075208914,0.9191666666666667,4.676666666666667,0.018390084878312063,-0.01660991512168794,0.9341736694677871,0.556736658591013
25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",25,0.13,imputed,,0.019812465391968903,0.254874651810585,0.6749999999999999,3.6999999999999997,0.02025931231665945,-0.014740687683340553,0.9103641456582633,0.40827955221085643
25-1063,"Economics Teachers, Postsecondary",25,0.13,imputed,,-0.01389969583786288,0.6434540389972145,0.6925,3.77,0.02453661610261193,-0.010463383897388073,0.84593837535014,0.48070656410196394
25-1064,"Geography Teachers, Postsecondary",25,0.13,imputed,,-0.024449257189528062,0.7353760445682451,0.8241666666666665,4.296666666666666,0.02024854700019252,-0.014751452999807485,0.9117647058823529,0.5418815814626685
25-1065,"Political Science Teachers, Postsecondary",25,0.13,imputed,,0.009438132136111443,0.3816155988857939,0.735,3.94,0.011942188932576148,-0.023057811067423856,0.9663865546218487,0.4570311029704361
25-1066,"Psychology Teachers, Postsecondary",25,0.13,imputed,,0.014187479399532243,0.3259052924791086,0.7475,3.99,0.008451911573514437,-0.026548088426485567,0.9803921568627451,0.4511148820252335
25-1067,"Sociology Teachers, Postsecondary",25,0.13,imputed,,-0.022234846059372315,0.7228412256267409,0.8600000000000001,4.44,0.02194243954709374,-0.013057560452906264,0.8879551820728291,0.5447615224362725
25-1069,"Social Sciences Teachers, Postsecondary, All Other",25,0.13,imputed,,-0.00905463431434761,0.5793871866295265,0.5,,0.0007131641649060771,-0.034286835835093926,0.9943977591036415,0.44203710119145156
25-1071,"Health Specialties Teachers, Postsecondary",25,0.13,imputed,,0.01492016717626754,0.31058495821727017,0.7233333333333333,3.893333333333333,0.027171458937164106,-0.007828541062835898,0.7787114845938375,0.41175704766586296
25-1072,"Nursing Instructors and Teachers, Postsecondary",25,0.13,imputed,,0.04917608263935014,0.07103064066852371,0.8025,4.21,0.00865763039416656,-0.026342369605833443,0.9775910364145658,0.4134697835958896
25-1081,"Education Teachers, Postsecondary",25,0.13,imputed,,-0.00023462617494274252,0.49442896935933145,0.6783333333333333,3.7133333333333334,0.010647291107798607,-0.024352708892201397,0.9719887955182073,0.46626744653293073
25-1082,"Library Science Teachers, Postsecondary",25,0.13,imputed,,-0.034757937694941066,0.8161559888579387,0.8041666666666667,4.216666666666667,0.022406750225027583,-0.01259324977497242,0.8837535014005602,0.5488358896483384
25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",25,0.13,imputed,,-0.017595935234027693,0.6880222841225627,0.6841666666666667,3.736666666666667,0.02753540807058008,-0.0074645919294199226,0.7633053221288515,0.47514192181050696
25-1112,"Law Teachers, Postsecondary",25,0.13,imputed,,0.024012750419584616,0.21587743732590525,0.6908333333333333,3.763333333333333,0.014702048427430281,-0.020297951572569722,0.9565826330532213,0.4113712157564976
25-1113,"Social Work Teachers, Postsecondary",25,0.13,imputed,,-0.00011323746475977448,0.4902506963788301,0.7450000000000001,3.9800000000000004,0.011431458305686482,-0.023568541694313522,0.969187675070028,0.48167829053627026
25-1121,"Art, Drama, and Music Teachers, Postsecondary",25,0.13,imputed,,-0.0011399621546095418,0.5,0.5641666666666666,3.2566666666666664,0.019791694634946122,-0.015208305365053881,0.9187675070028011,0.43085679271708677
25-1122,"Communications Teachers, Postsecondary",25,0.13,imputed,,0.0015635841243413218,0.4777158774373259,0.7033333333333333,3.813333333333333,0.02050143522055703,-0.014498564779442974,0.9061624649859944,0.4593008785686976
25-1123,"English Language and Literature Teachers, Postsecondary",25,0.13,imputed,,-0.02387942537071619,0.7311977715877438,0.7116666666666668,3.846666666666667,0.019691661684309025,-0.015308338315690978,0.9201680672268908,0.5141814310682491
25-1124,"Foreign Language and Literature Teachers, Postsecondary",25,0.13,imputed,,-0.035773821417058205,0.8231197771587744,0.5416666666666666,3.1666666666666665,0.018487012100742772,-0.01651298789925723,0.9327731092436975,0.4919565884849762
25-1125,"History Teachers, Postsecondary",25,0.13,imputed,,-0.012434580643271298,0.6239554317548747,0.8625,4.45,0.02015381961700502,-0.014846180382994983,0.9131652661064426,0.5293908762669413
25-1126,"Philosophy and Religion Teachers, Postsecondary",25,0.13,imputed,,-0.017187839692420215,0.6824512534818942,0.6224999999999999,3.4899999999999998,0.015895748532552822,-0.01910425146744718,0.9495798319327731,0.4865522254862948
25-1192,"Family and Consumer Sciences Teachers, Postsecondary",25,0.13,imputed,,0.04177462833903811,0.1058495821727019,0.5691666666666667,3.276666666666667,0.008604881207271431,-0.026395118792728572,0.9789915966386554,0.36231032259700535
25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",25,0.13,imputed,,-0.03738046526730188,0.8314763231197771,0.6916666666666668,3.766666666666667,0.026374554891713142,-0.008625445108286861,0.8025210084033614,0.5115900825511264
25-1194,"Career/Technical Education Teachers, Postsecondary",25,0.13,imputed,,0.004732988459578591,0.43732590529247906,0.6033333333333334,3.4133333333333336,0.030179370028089902,-0.004820629971910101,0.6778711484593838,0.3919791866607367
25-1199,"Postsecondary Teachers, All Other",25,0.13,imputed,,-0.028723420527469012,0.7701949860724234,0.5,,0.023574989904753485,-0.011425010095246518,0.865546218487395,0.46087092998759394
25-2011,"Preschool Teachers, Except Special Education",25,0.0074,actual,Associate's degree,0.017331634321908096,0.2813370473537604,0.38083333333333336,2.5233333333333334,0.03245117954953303,-0.0025488204504669765,0.6064425770308124,0.24540212935870728
25-2012,"Kindergarten Teachers, Except Special Education",25,0.15,actual,Bachelor's degree,-0.026258161312748385,0.7479108635097493,0.5933333333333334,3.3733333333333335,0.02497132237262889,-0.010028677627371113,0.834733893557423,0.48312559006889666
25-2021,"Elementary School Teachers, Except Special Education",25,0.0044,actual,Bachelor's degree,-0.002302004697262605,0.5069637883008357,0.5408333333333334,3.1633333333333336,0.022433412254172058,-0.012566587745827945,0.8823529411764706,0.3707140321699711
25-2022,"Middle School Teachers, Except Special and Career/Technical Education",25,0.17,actual,Bachelor's degree,0.0023534583548958654,0.4637883008356546,0.7125,3.85,0.021581666788184517,-0.013418333211815486,0.892156862745098,0.47270618957889565
25-2023,"Career/Technical Education Teachers, Middle School",25,0.26,actual,Bachelor's degree,0.05061692707777832,0.06545961002785516,0.6725,3.69,0.01942474797292082,-0.015575252027079184,0.9215686274509804,0.4234522161232181
25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",25,0.0078,actual,Bachelor's degree,0.0018427926181805443,0.47353760445682447,0.6541666666666667,3.6166666666666667,0.024693309838160538,-0.010306690161839466,0.8431372549019608,0.3878397757933257
25-2032,"Career/Technical Education Teachers, Secondary School",25,0.0088,actual,Bachelor's degree,0.05330730097177794,0.05292479108635095,0.7516666666666667,4.006666666666667,0.021069163830008897,-0.013930836169991107,0.9019607843137255,0.33731574253099567
25-2051,"Special Education Teachers, Preschool",25,0.13,imputed,,0.033193316445371046,0.15598885793871864,0.6566666666666666,3.6266666666666665,0.031175616573009046,-0.003824383426990957,0.6484593837535014,0.3446333458174356
25-2052,"Special Education Teachers, Kindergarten and Elementary School",25,0.13,imputed,,0.05016632187440728,0.0696378830083565,0.5,,0.020314173891246012,-0.014685826108753991,0.907563025210084,0.3270620303831839
25-2057,"Special Education Teachers, Middle School",25,0.13,imputed,,,0.5,0.5541666666666667,3.216666666666667,,,0.5,0.3655416666666667
25-2058,"Special Education Teachers, Secondary School",25,0.13,imputed,,,0.5,0.7633333333333334,4.053333333333334,,,0.5,0.41783333333333333
25-2059,"Special Education Teachers, All Other",25,0.13,imputed,,-0.011532734592697547,0.6100278551532033,0.5783333333333333,3.313333333333333,0.03543186219221539,0.0004318621922153876,0.48459383753501406,0.39127797999422614
25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",25,0.19,actual,Bachelor's degree,-0.060501307416486294,0.9178272980501393,0.5,3.0,0.018045677806785454,-0.01695432219321455,0.9397759103641457,0.5255318461646497
25-3021,Self-Enrichment Teachers,25,0.13,actual,High school diploma or equivalent,0.04559095541678193,0.08635097493036215,0.5333333333333333,3.1333333333333333,0.028516380792964036,-0.006483619207035968,0.7352941176470589,0.31289764596646463
25-3031,"Substitute Teachers, Short-Term",25,0.13,imputed,,,0.5,0.44166666666666676,2.766666666666667,,,0.5,0.33741666666666675
25-3041,Tutors,25,0.13,imputed,,,0.5,0.5966666666666667,3.3866666666666667,,,0.5,0.3761666666666667
25-3099,"Teachers and Instructors, All Other",25,0.13,imputed,,,0.5,0.5,,,,0.5,0.35200000000000004
25-4011,Archivists,25,0.76,actual,Master's degree,0.03253004651856717,0.15877437325905297,0.8191666666666666,4.276666666666666,0.03268381269085219,-0.002316187309147816,0.5938375350140056,0.6296221715705782
25-4012,Curators,25,0.0068,actual,Master's degree,-0.0015192380637389924,0.5013927576601671,0.7716666666666667,4.086666666666667,0.02923056022574566,-0.005769439774254342,0.7198879551820728,0.403898411476011
25-4013,Museum Technicians and Conservators,25,0.59,actual,Bachelor's degree,-0.008846394060795348,0.575208913649025,0.5800000000000001,3.3200000000000003,0.029401166838695092,-0.005598833161304911,0.7128851540616247,0.6029745558390487
25-4022,Librarians and Media Collections Specialists,25,0.13,imputed,,,0.5,0.6516666666666667,3.606666666666667,,,0.5,0.38991666666666674
25-4031,Library Technicians,25,0.99,actual,Postsecondary nondegree award,-0.03584789972736069,0.8245125348189415,0.5366666666666666,3.1466666666666665,0.0336943058964172,-0.0013056941035828051,0.5504201680672269,0.777632198840539
25-9021,Farm and Home Management Educators,25,0.0075,actual,Master's degree,0.0035250250803600114,0.44568245125348194,0.6425000000000001,3.5700000000000003,0.0212572890395768,-0.013742710960423205,0.8991596638655462,0.3876354398305283
25-9031,Instructional Coordinators,25,0.0042,actual,Master's degree,0.048127393029721466,0.07938718662952648,0.7291666666666666,3.9166666666666665,0.026264939530933118,-0.008735060469066885,0.8067226890756303,0.3208575073539165
25-9044,"Teaching Assistants, Postsecondary",25,0.13,imputed,,,0.5,0.6308333333333334,3.5233333333333334,,,0.5,0.3847083333333334
25-9045,"Teaching Assistants, Except Postsecondary",25,0.13,imputed,,,0.5,0.5,,,,0.5,0.35200000000000004
25-9099,"Educational Instruction and Library Workers, All Other",25,0.13,imputed,,0.015357078869588259,0.30779944289693595,0.5,,0.034176479905628554,-0.0008235200943714494,0.530812324929972,0.318181737318883
27-1011,Art Directors,27,0.023,actual,Bachelor's degree,0.04043853917849094,0.11002785515320335,0.49083333333333334,2.9633333333333334,0.030921215949238023,-0.00407878405076198,0.65406162464986,0.252023148061453
27-1012,Craft Artists,27,0.035,actual,No formal educational credential,0.020262142753015633,0.2437325905292479,0.43833333333333335,2.7533333333333334,0.029829739276540757,-0.005170260723459247,0.6918767507002801,0.2761113640442249
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",27,0.042,actual,Bachelor's degree,-0.004991764004711463,0.5389972144846797,0.34916666666666674,2.396666666666667,0.03276977546149684,-0.0022302245385031616,0.5896358543417367,0.30033648771486315
27-1014,Special Effects Artists and Animators,27,0.015,actual,Bachelor's degree,-0.04982666745552522,0.8844011142061281,0.6016666666666666,3.4066666666666663,0.053764586399447145,0.018764586399447142,0.051820728291316565,0.3410699987515898
27-1019,"Artists and Related Workers, All Other",27,0.0645,imputed,,0.006559195525333461,0.41364902506963785,0.5,,0.025101819442626683,-0.00989818055737332,0.8263305322128851,0.35747938484586034
27-1021,Commercial and Industrial Designers,27,0.037,actual,Bachelor's degree,0.0012432022622899108,0.479108635097493,0.6491666666666666,3.5966666666666662,0.03883115505388823,0.00383115505388823,0.35434173669467783,0.3260646541903669
27-1022,Fashion Designers,27,0.021,actual,Bachelor's degree,0.011865724889597251,0.3579387186629527,0.5775,3.31,0.00580085211254322,-0.029199147887456783,0.988795518207283,0.37268207146368293
27-1023,Floral Designers,27,0.047,actual,High school diploma or equivalent,-0.009386473191707045,0.5835654596100279,0.44333333333333336,2.7733333333333334,0.045723850359231655,0.010723850359231651,0.1736694677871149,0.2723968454234062
27-1024,Graphic Designers,27,0.082,actual,Bachelor's degree,-0.013650975435036572,0.6364902506963788,0.5083333333333333,3.033333333333333,0.03709509653581411,0.002095096535814106,0.41736694677871145,0.3497864254894158
27-1025,Interior Designers,27,0.022,actual,Bachelor's degree,0.032726812675244465,0.15738161559888575,0.6525,3.61,0.03366373655950938,-0.0013362634404906204,0.5532212885154062,0.28638451639708806
27-1026,Merchandise Displayers and Window Trimmers,27,0.48,actual,High school diploma or equivalent,0.03603043420723906,0.13509749303621166,0.37,2.48,0.043222507175098235,0.008222507175098231,0.23109243697478987,0.3461833641534608
27-1027,Set and Exhibit Designers,27,0.0055,actual,Bachelor's degree,0.0005387211639429346,0.4860724233983287,0.4208333333333334,2.6833333333333336,0.045215976907617694,0.010215976907617691,0.18627450980392157,0.23256399448358733
27-1029,"Designers, All Other",27,0.0645,imputed,,0.01656685831762017,0.2910863509749304,0.5,,0.020514465683346694,-0.014485534316653309,0.9047619047619048,0.34473155590927174
27-2011,Actors,27,0.37,actual,"Some college, no degree",0.021379367742075495,0.23398328690807801,0.23583333333333334,1.9433333333333334,,,0.5,0.32875499071494896
27-2012,Producers and Directors,27,0.022,actual,Bachelor's degree,0.02717321329951594,0.19359331476323116,0.6833333333333332,3.733333333333333,0.033699507878828916,-0.0013004921211710874,0.5490196078431373,0.30070493746245014
27-2012,Producers and Directors,27,0.022,actual,Bachelor's degree,0.02717321329951594,0.19359331476323116,0.6725,3.69,0.033699507878828916,-0.0013004921211710874,0.5490196078431373,0.2979966041291168
27-2012,Producers and Directors,27,0.022,actual,Bachelor's degree,0.02717321329951594,0.19359331476323116,0.42833333333333334,2.7133333333333334,0.033699507878828916,-0.0013004921211710874,0.5490196078431373,0.23695493746245017
27-2012,Producers and Directors,27,0.022,actual,Bachelor's degree,0.02717321329951594,0.19359331476323116,0.6016666666666667,3.4066666666666667,0.033699507878828916,-0.0013004921211710874,0.5490196078431373,0.2802882707957835
27-2021,Athletes and Sports Competitors,27,0.28,actual,No formal educational credential,0.04874505993667788,0.07660167130919215,0.6625,3.65,0.1311262439219043,0.0961262439219043,0.0,0.29294533426183844
27-2022,Coaches and Scouts,27,0.013,actual,Bachelor's degree,0.007070381126762948,0.4066852367688022,0.6483333333333334,3.5933333333333337,0.046143970134554735,0.011143970134554732,0.15966386554621848,0.2725699605190266
27-2023,"Umpires, Referees, and Other Sports Officials",27,0.98,actual,High school diploma or equivalent,-0.026836375563433212,0.7520891364902507,0.4708333333333333,2.8833333333333333,0.05500424022107753,0.020004240221077524,0.040616246498599407,0.6662185976061734
27-2031,Dancers,27,0.13,actual,No formal educational credential,-0.025194985935503622,0.7423398328690808,0.19416666666666665,1.7766666666666666,,,0.5,0.3240096332404828
27-2032,Choreographers,27,0.004,actual,High school diploma or equivalent,-0.07905124651965001,0.9540389972144847,0.3683333333333333,2.473333333333333,0.04543416047503657,0.010434160475036564,0.18207282913165268,0.3118020571459782
27-2041,Music Directors and Composers,27,0.015,actual,Bachelor's degree,0.004405627605502227,0.4401114206128134,0.48249999999999993,2.9299999999999997,0.06095405419613176,0.025954054196131754,0.022408963585434205,0.21800862866037782
27-2042,Musicians and Singers,27,0.074,actual,No formal educational credential,-0.02001343518365084,0.7075208913649025,0.5325000000000001,3.1300000000000003,,,0.5,0.3792291782729805
27-2091,"Disc Jockeys, Except Radio",27,0.0645,imputed,,,0.5,0.5,,,,0.5,0.32580000000000003
27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",27,0.0645,imputed,,0.026938572331555166,0.19498607242339838,0.5,,,,0.5,0.2647972144846797
27-3011,Broadcast Announcers and Radio Disc Jockeys,27,0.1,actual,Bachelor's degree,-0.037621219407559914,0.8328690807799443,0.6749999999999999,3.6999999999999997,0.06210876864806103,0.027108768648061027,0.018207282913165312,0.37805490859296365
27-3023,"News Analysts, Reporters, and Journalists",27,0.0645,imputed,,,0.5,0.6791666666666667,3.716666666666667,,,0.5,0.3705916666666667
27-3031,Public Relations Specialists,27,0.18,actual,Bachelor's degree,0.02461224234649051,0.21169916434540392,0.5633333333333334,3.2533333333333334,0.029908081916423468,-0.005091918083576535,0.6890756302521008,0.35853451074022924
27-3041,Editors,27,0.055,actual,Bachelor's degree,-0.006170498935888724,0.552924791086351,0.6475,3.59,0.037757830274831816,0.002757830274831813,0.39495798319327735,0.3537036556962618
27-3042,Technical Writers,27,0.89,actual,Bachelor's degree,-0.01436529075092674,0.649025069637883,0.7408333333333333,3.9633333333333334,0.03639952741958585,0.0013995274195858498,0.4425770308123249,0.7373999018827587
